iter,l_tr,l_te,acc_tr,acc_te
6500,0.1622544887661934,0.1580489728022629,0.76453125,0.7692993132161422
6600,0.1623793599009514,0.1579116830523585,0.761484375,0.7697394540612127
6700,0.1605229902267456,0.15756221913116078,0.765078125,0.7709498413851563
6800,0.16095548041164875,0.15731066885128828,0.7637343752384186,0.7707017231994951
6900,0.1621040189266205,0.15709320718133954,0.75765625,0.7713619344671008
7000,0.1616542998701334,0.1568696800042206,0.764140625,0.771582004889636
7100,0.15742853425443173,0.15667040541138447,0.770859375,0.7729024274248473
7200,0.16097044959664344,0.15652931345180726,0.76703125,0.7729304751879732
7300,0.16099703043699265,0.15628933812111195,0.7571875,0.7729024274248473
7400,0.16131373658776282,0.156195294584187,0.75765625,0.7729024274248473
7500,0.1613293047249317,0.1559385898667322,0.76421875,0.7723522513685092
7600,0.16067249104380607,0.15576988269745465,0.764765625,0.7727923922135796
7700,0.1618066431581974,0.15560485842362257,0.761875,0.7723802991316352
7800,0.15833074152469634,0.15543942909005662,0.769921875,0.7731505456105084
7900,0.15970637388527392,0.15526652105257543,0.76625,0.7732605808217761
8000,0.16047654911875725,0.15505557927027555,0.762109375,0.7756533077065374
8100,0.15842852517962455,0.1548794539461673,0.7702656251192093,0.7746629908051289
8200,0.1597324839234352,0.15478029322456305,0.76578125,0.7742228499600585
8300,0.1583533485978842,0.1545945410157593,0.767890625,0.7750211442020577
8400,0.156321397125721,0.15446467760583044,0.773515625,0.7742508977231845
8500,0.15551316685974598,0.15438317182198377,0.77109375,0.7740027795375233
8600,0.16077638417482376,0.15427946970916132,0.763671875,0.7751031316501994
8700,0.1588391637802124,0.15401382324561266,0.76765625,0.7767817075823394
8800,0.1578587882220745,0.15394790816894718,0.76671875,0.7754893336497563
8900,0.15768991217017173,0.15389305909334774,0.76859375,0.7752131668614669
9000,0.1611745324730873,0.15372897107416475,0.762109375,0.7753232020727345
9100,0.1584734384715557,0.1535931102616686,0.768125,0.7751031316501994
9200,0.15766688995063305,0.15339108115770447,0.772109375,0.7763415667372691
9300,0.15685987435281276,0.1532811303163918,0.76984375,0.775763342917805
9400,0.15601588547229767,0.15311680513788278,0.7715625,0.7766716723710718
9500,0.15775914683938028,0.15299431182129283,0.7685312500596047,0.7772498970300379
9600,0.1577897748351097,0.1528600834205117,0.76703125,0.7770298266075026
9700,0.15612135618925094,0.152787935460957,0.772890625,0.7765616371598042
9800,0.15342017881572245,0.1526209287030596,0.776875,0.7768097561849675
9900,0.15627132833003998,0.15255594285021365,0.770859375,0.776369615339897
10000,0.15718868225812913,0.15246952566462504,0.764765625,0.7781301787201788
10100,0.15425730675458907,0.15236776532001897,0.77578125,0.7781021301175507
10200,0.15595271334052085,0.15219642232421418,0.76875,0.7778000730863759
10300,0.1553428888320923,0.15210415338966207,0.773828125,0.778350249142714
10400,0.15346085257828235,0.15199587808948167,0.77609375,0.778350249142714
10500,0.1560610492527485,0.15246084049134187,0.77265625,0.7776619892724803
10600,0.15746859811246394,0.15181750604804134,0.769453125,0.778350249142714
10700,0.15784512005746365,0.15178809094596918,0.76375,0.7795606364666576
10800,0.15387454703450204,0.15163152769837582,0.773203125,0.7786803547765168
10900,0.15801517754793168,0.15155581584278965,0.76359375,0.7777180856382343
11000,0.15682586446404456,0.15144180118198125,0.770625,0.7790104604103196
11100,0.15367819733917712,0.15137669328652636,0.776328125,0.778900425199052
11200,0.15529027067124843,0.15139616606101183,0.77296875,0.7791485433847132
11300,0.1547813007235527,0.15114662617864744,0.77140625,0.7795886842297836
11400,0.15435634240508078,0.15108136664813673,0.7741718751192093,0.7787084025396428
11500,0.15555558040738104,0.1509774388142035,0.770703125,0.7795886842297836
11600,0.15420545034110547,0.15090606581996863,0.772421875,0.7801388602861217
11700,0.15439331717789173,0.15088401577422317,0.775390625,0.7796987194410512
11800,0.15265324637293815,0.15073490268747572,0.776796875,0.7809091067649949
11900,0.15490223109722137,0.15081848466480283,0.773515625,0.780028825074854
12000,0.1555850449949503,0.1505839121593556,0.772734375,0.7801388602861217
12100,0.15311061829328537,0.15065626674134966,0.772734375,0.7798626934978324
12200,0.15456084549427032,0.1504945456981659,0.77125,0.7802488954973893
12300,0.15842131182551383,0.15038474082527026,0.7634375,0.78112917718753
12400,0.15333225563168526,0.15033350192325215,0.778671875,0.7810191419762624
12500,0.15440651409327985,0.15023531869683468,0.775703125,0.7814592828213329
12600,0.15609550684690476,0.15016937749066822,0.770234375,0.7813492476100653
12700,0.15327342018485068,0.1500346068765076,0.7753750002384185,0.7818994236664033
12800,0.1540148640424013,0.15010072500772878,0.773046875,0.7820094588776709
12900,0.1538133769482374,0.14994299946956233,0.774140625,0.7821194940889385
13000,0.15218901447951794,0.14984806039383713,0.778671875,0.7817893884551357
13100,0.15039548620581628,0.14976246560543355,0.783515625,0.7822295293002062
13200,0.15423038139939307,0.1502432677317673,0.771484375,0.7797246105234388
13300,0.1540949822217226,0.14966811092806534,0.776796875,0.7823395645114738
13400,0.1532163593918085,0.14962477048098202,0.7725,0.7829997757790794
13500,0.152889404296875,0.14949902545818142,0.7728125,0.7828897405678118
13600,0.1551539098471403,0.14946894547049427,0.770625,0.7828897405678118
13700,0.156151187941432,0.14935304791154996,0.770625,0.7833298814128822
13800,0.1527649614214897,0.14932588739714153,0.779375,0.7833298814128822
13900,0.15377606503665447,0.14933612617388578,0.7759375,0.7835499518354174
14000,0.15193760097026826,0.1491344455682056,0.780390625,0.7837700222579527
14100,0.15243672400712968,0.1490706016480083,0.7790468752384185,0.7832198462016146
14200,0.1531218648701906,0.14906998094118817,0.776875,0.784210163103023
14300,0.1521624904125929,0.14894084936716187,0.779609375,0.7838800574692202
14400,0.15096309065818786,0.1488493884533224,0.780703125,0.7838800574692202
14500,0.15302604205906392,0.14883754685731002,0.7790625,0.7838800574692202
14600,0.15246886886656286,0.14880712959967868,0.774140625,0.784210163103023
14700,0.15286457546055318,0.1487532068096416,0.77609375,0.7835499518354174
14800,0.15351856201887132,0.148721602076376,0.774375,0.7846503039480934
14900,0.1522686157375574,0.14859663590159214,0.775390625,0.7843201983142907
15000,0.15502999491989614,0.14852255635278325,0.770078125,0.784210163103023
15100,0.15106806933879852,0.14849595305785326,0.781640625,0.7848703743706287
15200,0.15197409480810165,0.14837592084642867,0.779765625,0.7852004800044315
15300,0.15094040282070637,0.14836082859358318,0.779140625,0.784760339159361
15400,0.14954686537384987,0.14827234161571717,0.783984375,0.7855305856382343
15500,0.15362040773034097,0.1487653419165544,0.775078125,0.7828616928046858
15600,0.15232822209596633,0.14819563306133512,0.77703125,0.7852004800044315
15700,0.153565194606781,0.1482018844132692,0.773984375,0.7850623970300379
15800,0.1506129489839077,0.1481281114925801,0.78125,0.7849523618187703
15900,0.15397771276533603,0.1480865941291124,0.77296875,0.7852004800044315
16000,0.154247684776783,0.14801083620585187,0.771875,0.7853925026638408
16100,0.151834509447217,0.14800255294416992,0.779453125,0.7848423266075026
16200,0.15242756344377995,0.14802518067225603,0.7803125,0.7855305856382343
16300,0.15177101284265518,0.1478398630106953,0.773828125,0.7856406208495019
16400,0.1504406861960888,0.14776431622219757,0.7811250001192093,0.7863008321171076
16500,0.15261429645121097,0.1477335918117577,0.776796875,0.7861907969058399
16600,0.15090814143419265,0.1476757835964082,0.7765625,0.7866309377509104
16700,0.15043580688536168,0.147632344193022,0.78125,0.7867409729621779
16800,0.1488290547579527,0.14760776735107664,0.786015625,0.7866309377509104
16900,0.15340337619185448,0.14765191204111341,0.77453125,0.7857506560607695
17000,0.1525675878673792,0.14756084600804556,0.775546875,0.7854205504269667
