iter,l_tr,l_te,acc_tr,acc_te
100,0.2494112592935562,0.24871337539713148,0.505234375,0.5027854014450396
200,0.24806682914495468,0.24736218511218755,0.5059375,0.5027854014450396
300,0.24683262079954146,0.24585880066307497,0.50171875,0.5105418050792855
400,0.2453792628645897,0.24425959167346148,0.52984375,0.6080632083852526
500,0.24380682036280632,0.24248352311026883,0.615234375,0.6564765429832566
600,0.24182615518569947,0.24050209933603314,0.656640625,0.6656634043639814
700,0.24014535412192345,0.23844007371177137,0.664140625,0.6751803713785091
800,0.23752979949116707,0.2363041083157902,0.67390625,0.6759225700942564
900,0.23584603801369666,0.23411094533725524,0.675546875,0.6787834855872141
1000,0.2341602674126625,0.2319678139518684,0.67453125,0.6796637672773549
1100,0.2320261839032173,0.2298081638947339,0.674609375,0.6799938729111578
1200,0.22925735101103784,0.22758436328928236,0.677109375,0.6811222727869598
1300,0.227372135668993,0.22539461981242812,0.6771875,0.6831848940379183
1400,0.22434590861201287,0.22320608878639384,0.6836250001192092,0.6853575496606423
1500,0.22319247394800187,0.22112048490786215,0.67875,0.685495633474538
1600,0.22073547542095184,0.2190465425521555,0.68375,0.6873942798292133
1700,0.21949105262756347,0.21704866999471692,0.6784375,0.6903371827703126
1800,0.21719572752714156,0.21503848802875464,0.68640625,0.6911354770123119
1900,0.21568120390176773,0.21305958464951583,0.686640625,0.6972694010801719
2000,0.21352660059928893,0.2111626773233145,0.69296875,0.6967472727869598
2100,0.2118777872622013,0.2093305270856535,0.691875,0.7003503869956648
2200,0.20959845960140228,0.20756742652033416,0.695625,0.700020281361862
2300,0.20923422574996947,0.20586399775995334,0.690078125,0.704257715755785
2400,0.20669978767633437,0.20419900098317106,0.70015625,0.7066784904036724
2500,0.20520080715417863,0.20262487967249374,0.696796875,0.7068424644604535
2600,0.20385843619704247,0.20109234414470029,0.6978125,0.7091812516601992
2700,0.20069903656840324,0.19951602942507032,0.7115937501192093,0.7127304270233906
2800,0.2009911333024502,0.19808833196129597,0.704921875,0.7149030826461147
2900,0.19934365049004554,0.19670972752739008,0.707578125,0.7170218002628272
3000,0.19746442511677742,0.19533662518984835,0.709609375,0.7191405170400378
3100,0.1965046365559101,0.19400988813017456,0.709765625,0.7189484952201306
3200,0.19599255040287972,0.1926861285743579,0.71015625,0.7212872824198763
3300,0.19468382030725478,0.19142840928594831,0.714140625,0.7254686204480453
3400,0.19346647560596467,0.19019466050913636,0.716953125,0.7263489021381861
3500,0.19193420931696892,0.18903634560779786,0.71296875,0.7287416290229475
3600,0.18951410055160522,0.1878676408193481,0.721796875,0.7290997824198763
3700,0.1905949129164219,0.1867702605438904,0.717890625,0.7307222628257644
3800,0.19015211015939712,0.18571669534898141,0.71828125,0.7317406274902989
3900,0.1878223729133606,0.18470583058578868,0.72578125,0.7326209091804397
4000,0.18578247398138045,0.18368673492485368,0.731640625,0.7336112260818481
4100,0.15639871656894683,0.13804110769234912,0.7828125,0.8113867027658812
4200,0.13700708128511907,0.13139023065147265,0.81203125,0.8242349322413055
4300,0.13084546208381653,0.12681609465622565,0.823984375,0.8323214415093543
4400,0.13021590903401375,0.12418715886666741,0.82328125,0.8349903343429028
4500,0.1253564704209566,0.12358032355845815,0.831640625,0.8370529555938613
4600,0.12290272153913975,0.12197962655148036,0.838125,0.8374391575934181
4700,0.12364387601613998,0.12016886735046414,0.833046875,0.8412903899877844
4800,0.12425093784928322,0.11970196506926711,0.831484375,0.8416744344671008
4900,0.11861575856804847,0.11907212950394187,0.843046875,0.8415643992558332
5000,0.12390801794826985,0.11812634608695205,0.832109375,0.8442332920893817
5100,0.11692855671048165,0.11733012090266591,0.847109375,0.8444253147487909
5200,0.11948853559792041,0.11696098409068416,0.841953125,0.846159987046685
5300,0.11692769311368466,0.11619909926199577,0.844375,0.8464620449173619
5400,0.11319796146824956,0.11715949977367697,0.852265625,0.8433249626361149
5500,0.1148765530437231,0.11576472852431552,0.847421875,0.846103890680931
5600,0.11265436477959156,0.11595178164646659,0.853828125,0.846075842917805
5700,0.11344866760075092,0.11704447771042166,0.85109375,0.8439031864555788
5800,0.11370528705418109,0.11489771432440046,0.85203125,0.8486907969058399
5900,0.11062580101191997,0.11492558002052172,0.858671875,0.8474804095818963
6000,0.1091729936003685,0.11503238692669801,0.859609375,0.8466540667372691
6100,0.11379036486148834,0.11412615308039625,0.8496875,0.8496530660441224
6200,0.11146885357797146,0.11405452340841293,0.855546875,0.8499551230752972
6300,0.11031767599284649,0.11422120937159363,0.85453125,0.8496530660441224
6400,0.11060229845345021,0.11349017550827752,0.8578125,0.8513855808217761
6500,0.11016126289963722,0.11346311153660357,0.8571875,0.8509734885793336
6600,0.11185301475226879,0.11303281888995372,0.855078125,0.8510835237906013
6700,0.10871037473902107,0.11293799335687933,0.8603125,0.8509734885793336
6800,0.10808697260916234,0.11293429986272059,0.86046875,0.8519357568781141
6900,0.10900749646127224,0.11301948675807093,0.85796875,0.8513035942131365
7000,0.10814974285662174,0.11299431544374412,0.86109375,0.8515236646356718
